20/03/2017,00:00:01,BEELD,OS,A13R,"16,200",16.200,-80,-80,-80
20/03/2017,00:00:01,BEELD,OS,A13R,"16,655",16.655,-80,-80,-80
20/03/2017,00:00:01,BEELD,OS,A13R,"17,100",17.100,-80,-80,-80
20/03/2017,00:00:01,BEELD,OS,A13R,"17,800",17.800,-80,-80,-80
20/03/2017,07:28:15,BEELD,OS,A13R,"17,800",17.800,*70*,*70*,*70*
20/03/2017,07:28:21,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,07:28:21,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,07:28:23,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,07:28:23,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,07:28:41,BEELD,OS,A13R,"15,810",15.810,*70*,*70*,*70*
20/03/2017,07:28:41,BEELD,OS,A13R,"16,200",16.200,*50*,*50*,*50*
20/03/2017,07:28:41,BEELD,OS,A13R,"16,655",16.655,50,50,50
20/03/2017,07:29:25,BEELD,OS,A13R,"17,100",17.100,70,70,70
20/03/2017,07:29:25,BEELD,OS,A13R,"17,800",17.800,*50*,*50*,*50*
20/03/2017,07:31:10,BEELD,OS,A13R,"15,810",15.810,BL,BL,BL
20/03/2017,07:31:10,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,07:31:10,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,07:31:11,BEELD,OS,A13R,"15,035",15.035,*50*,*50*,*50*
20/03/2017,07:31:11,BEELD,OS,A13R,"15,035",15.035,*70*,*70*,*70*
20/03/2017,07:31:12,BEELD,OS,A13R,"15,400",15.400,*50*,*50*,*50*
20/03/2017,07:31:14,BEELD,OS,A13R,"14,700",14.700,*70*,*70*,*70*
20/03/2017,07:31:14,BEELD,OS,A13R,"15,035",15.035,*50*,*50*,*50*
20/03/2017,07:31:14,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,07:31:49,BEELD,OS,A13R,"14,200",14.200,*70*,*70*,*70*
20/03/2017,07:31:49,BEELD,OS,A13R,"14,700",14.700,*50*,*50*,*50*
20/03/2017,07:31:49,BEELD,OS,A13R,"15,035",15.035,50,50,50
20/03/2017,07:33:00,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,07:33:18,BEELD,OS,A13R,"13,700",13.700,*70*,*70*,*70*
20/03/2017,07:33:18,BEELD,OS,A13R,"14,200",14.200,*50*,*50*,*50*
20/03/2017,07:33:18,BEELD,OS,A13R,"14,700",14.700,50,50,50
20/03/2017,07:34:45,BEELD,OS,A13R,"15,035",15.035,BL,BL,BL
20/03/2017,07:34:47,BEELD,OS,A13R,"16,200",16.200,-80,-80,-80
20/03/2017,07:34:47,BEELD,OS,A13R,"17,100",17.100,*70*,*70*,*70*
20/03/2017,07:34:48,BEELD,OS,A13R,"16,655",16.655,-80,-80,-80
20/03/2017,07:35:03,BEELD,OS,A13R,"13,700",13.700,*50*,*50*,*50*
20/03/2017,07:35:04,BEELD,OS,A13R,"13,235",13.235,*70*,*70*,*70*
20/03/2017,07:35:04,BEELD,OS,A13R,"14,200",14.200,50,50,50
20/03/2017,07:35:55,BEELD,OS,A13R,"14,700",14.700,BL,BL,BL
20/03/2017,07:36:55,BEELD,OS,A13R,"12,700",12.700,*70*,*70*,*70*
20/03/2017,07:36:55,BEELD,OS,A13R,"13,235",13.235,*50*,*50*,*50*
20/03/2017,07:36:55,BEELD,OS,A13R,"13,700",13.700,50,50,50
20/03/2017,07:37:25,BEELD,OS,A13R,"12,300",12.300,*70*,*70*,*70*
20/03/2017,07:37:25,BEELD,OS,A13R,"12,700",12.700,*50*,*50*,*50*
20/03/2017,07:37:25,BEELD,OS,A13R,"13,235",13.235,50,50,50
20/03/2017,07:37:58,BEELD,OS,A13R,"12,000",12.000,*50*,*50*,*50*
20/03/2017,07:37:59,BEELD,OS,A13R,"11,100",11.100,*70*,*70*,*70*
20/03/2017,07:37:59,BEELD,OS,A13R,"12,000",12.000,*50*,*50*,*50*
20/03/2017,07:37:59,BEELD,OS,A13R,"12,300",12.300,50,50,50
20/03/2017,07:37:59,BEELD,OS,A13R,"12,700",12.700,50,50,50
20/03/2017,07:38:08,BEELD,OS,A13R,"14,200",14.200,BL,BL,BL
20/03/2017,07:38:45,BEELD,OS,A13R,"16,655",16.655,*70*,*70*,*70*
20/03/2017,07:38:45,BEELD,OS,A13R,"17,100",17.100,*50*,*50*,*50*
20/03/2017,07:38:45,BEELD,OS,A13R,"17,800",17.800,50,50,50
20/03/2017,07:38:47,BEELD,OS,A13R,"17,800",17.800,70,70,70
20/03/2017,07:39:14,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,07:39:14,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,07:39:14,BEELD,OS,A13R,"17,100",17.100,50,50,50
20/03/2017,07:39:25,BEELD,OS,A13R,"17,800",17.800,-80,-80,-80
20/03/2017,07:39:57,BEELD,OS,A13R,"16,200",16.200,*50*,*50*,*50*
20/03/2017,07:39:57,BEELD,OS,A13R,"16,655",16.655,50,50,50
20/03/2017,07:39:58,BEELD,OS,A13R,"15,810",15.810,*70*,*70*,*70*
20/03/2017,07:40:06,BEELD,OS,A13R,"17,800",17.800,70,70,70
20/03/2017,07:41:18,BEELD,OS,A13R,"17,800",17.800,50,50,50
20/03/2017,07:41:40,BEELD,OS,A13R,"15,810",15.810,*50*,*50*,*50*
20/03/2017,07:41:40,BEELD,OS,A13R,"16,200",16.200,50,50,50
20/03/2017,07:41:41,BEELD,OS,A13R,"15,400",15.400,*70*,*70*,*70*
20/03/2017,07:41:56,BEELD,OS,A13R,"13,235",13.235,BL,BL,BL
20/03/2017,07:41:56,BEELD,OS,A13R,"13,700",13.700,BL,BL,BL
20/03/2017,07:42:32,BEELD,OS,A13R,"17,100",17.100,70,70,70
20/03/2017,07:42:32,BEELD,OS,A13R,"17,800",17.800,*50*,*50*,*50*
20/03/2017,07:44:04,BEELD,OS,A13R,"12,700",12.700,BL,BL,BL
20/03/2017,07:44:44,BEELD,OS,A13R,"15,035",15.035,*70*,*70*,*70*
20/03/2017,07:44:44,BEELD,OS,A13R,"15,400",15.400,*50*,*50*,*50*
20/03/2017,07:44:45,BEELD,OS,A13R,"15,810",15.810,50,50,50
20/03/2017,07:45:44,BEELD,OS,A13R,"10,300",10.300,*70*,*70*,*70*
20/03/2017,07:45:44,BEELD,OS,A13R,"11,100",11.100,*50*,*50*,*50*
20/03/2017,07:45:44,BEELD,OS,A13R,"12,000",12.000,50,50,50
20/03/2017,07:45:44,BEELD,OS,A13R,"14,700",14.700,*70*,*70*,*70*
20/03/2017,07:45:44,BEELD,OS,A13R,"15,035",15.035,*50*,*50*,*50*
20/03/2017,07:45:44,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,07:45:52,BEELD,OS,A13R,"12,300",12.300,BL,BL,BL
20/03/2017,07:47:10,BEELD,OS,A13R,"14,200",14.200,*70*,*70*,*70*
20/03/2017,07:47:10,BEELD,OS,A13R,"14,700",14.700,*50*,*50*,*50*
20/03/2017,07:47:10,BEELD,OS,A13R,"15,035",15.035,50,50,50
20/03/2017,07:47:25,BEELD,OS,A13R,"15,810",15.810,70,70,70
20/03/2017,07:47:26,BEELD,OS,A13R,"16,200",16.200,*50*,*50*,*50*
20/03/2017,07:47:48,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,07:47:48,BEELD,OS,A13R,"15,810",15.810,*70*,*70*,*70*
20/03/2017,07:48:21,BEELD,OS,A13R,"13,700",13.700,*70*,*70*,*70*
20/03/2017,07:48:21,BEELD,OS,A13R,"14,200",14.200,*50*,*50*,*50*
20/03/2017,07:48:21,BEELD,OS,A13R,"14,700",14.700,50,50,50
20/03/2017,07:48:44,BEELD,OS,A13R,"11,100",11.100,*70*,*70*,*70*
20/03/2017,07:48:45,BEELD,OS,A13R,"10,300",10.300,BL,BL,BL
20/03/2017,07:48:45,BEELD,OS,A13R,"12,000",12.000,*50*,*50*,*50*
20/03/2017,07:49:06,BEELD,OS,A13R,"15,810",15.810,70,70,70
20/03/2017,07:49:07,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,07:49:20,BEELD,OS,A13R,"11,100",11.100,*50*,*50*,*50*
20/03/2017,07:49:21,BEELD,OS,A13R,"10,300",10.300,*70*,*70*,*70*
20/03/2017,07:49:21,BEELD,OS,A13R,"12,000",12.000,50,50,50
20/03/2017,07:49:40,BEELD,OS,A13R,"17,100",17.100,50,50,50
20/03/2017,07:49:40,BEELD,OS,A13R,"17,800",17.800,50,50,50
20/03/2017,07:50:10,BEELD,OS,A13R,"13,235",13.235,*70*,*70*,*70*
20/03/2017,07:50:10,BEELD,OS,A13R,"13,700",13.700,*50*,*50*,*50*
20/03/2017,07:50:10,BEELD,OS,A13R,"14,200",14.200,50,50,50
20/03/2017,07:50:28,BEELD,OS,A13R,"15,810",15.810,BL,BL,BL
20/03/2017,07:50:28,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,07:50:28,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,07:50:33,BEELD,OS,A13R,"12,000",12.000,BL,BL,BL
20/03/2017,07:50:37,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,07:50:57,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,07:51:01,BEELD,OS,A13R,"10,300",10.300,BL,BL,BL
20/03/2017,07:51:01,BEELD,OS,A13R,"11,100",11.100,BL,BL,BL
20/03/2017,07:51:33,BEELD,OS,A13R,"17,800",17.800,-80,-80,-80
20/03/2017,07:51:37,BEELD,OS,A13R,"13,235",13.235,*50*,*50*,*50*
20/03/2017,07:51:37,BEELD,OS,A13R,"13,700",13.700,50,50,50
20/03/2017,07:51:38,BEELD,OS,A13R,"12,700",12.700,*70*,*70*,*70*
20/03/2017,07:51:49,BEELD,OS,A13R,"14,700",14.700,70,70,70
20/03/2017,07:51:49,BEELD,OS,A13R,"15,035",15.035,*50*,*50*,*50*
20/03/2017,07:51:58,BEELD,OS,A13R,"10,300",10.300,*50*,*50*,*50*
20/03/2017,07:51:58,BEELD,OS,A13R,"9,900",9.900,*70*,*70*,*70*
20/03/2017,07:52:21,BEELD,OS,A13R,"15,810",15.810,70,70,70
20/03/2017,07:52:21,BEELD,OS,A13R,"16,200",16.200,*50*,*50*,*50*
20/03/2017,07:52:22,BEELD,OS,A13R,"16,655",16.655,50,50,50
20/03/2017,07:52:45,BEELD,OS,A13R,"15,035",15.035,50,50,50
20/03/2017,07:52:46,BEELD,OS,A13R,"14,700",14.700,50,50,50
20/03/2017,07:53:01,BEELD,OS,A13R,"12,700",12.700,BL,BL,BL
20/03/2017,07:53:01,BEELD,OS,A13R,"13,235",13.235,*70*,*70*,*70*
20/03/2017,07:53:01,BEELD,OS,A13R,"13,700",13.700,*50*,*50*,*50*
20/03/2017,07:53:06,BEELD,OS,A13R,"11,100",11.100,70,70,70
20/03/2017,07:53:06,BEELD,OS,A13R,"12,300",12.300,50,50,50
20/03/2017,07:53:06,BEELD,OS,A13R,"15,810",15.810,*70*,*70*,*70*
20/03/2017,07:53:07,BEELD,OS,A13R,"12,000",12.000,*50*,*50*,*50*
20/03/2017,07:53:07,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,07:53:20,BEELD,OS,A13R,"13,700",13.700,BL,BL,BL
20/03/2017,07:53:20,BEELD,OS,A13R,"14,700",14.700,*50*,*50*,*50*
20/03/2017,07:53:21,BEELD,OS,A13R,"13,235",13.235,BL,BL,BL
20/03/2017,07:53:21,BEELD,OS,A13R,"14,200",14.200,*70*,*70*,*70*
20/03/2017,07:53:25,BEELD,OS,A13R,"13,235",13.235,50,50,50
20/03/2017,07:53:26,BEELD,OS,A13R,"12,700",12.700,50,50,50
20/03/2017,07:53:30,BEELD,OS,A13R,"10,300",10.300,BL,BL,BL
20/03/2017,07:53:30,BEELD,OS,A13R,"11,100",11.100,*70*,*70*,*70*
20/03/2017,07:53:30,BEELD,OS,A13R,"9,900",9.900,BL,BL,BL
20/03/2017,07:53:49,BEELD,OS,A13R,"15,400",15.400,70,70,70
20/03/2017,07:53:49,BEELD,OS,A13R,"15,810",15.810,*50*,*50*,*50*
20/03/2017,07:53:50,BEELD,OS,A13R,"16,200",16.200,50,50,50
20/03/2017,07:54:01,BEELD,OS,A13R,"13,700",13.700,70,70,70
20/03/2017,07:54:01,BEELD,OS,A13R,"14,200",14.200,*50*,*50*,*50*
20/03/2017,07:54:01,BEELD,OS,A13R,"14,700",14.700,50,50,50
20/03/2017,07:55:04,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,07:55:04,BEELD,OS,A13R,"15,810",15.810,50,50,50
20/03/2017,07:55:20,BEELD,OS,A13R,"12,700",12.700,BL,BL,BL
20/03/2017,07:55:20,BEELD,OS,A13R,"13,700",13.700,*70*,*70*,*70*
20/03/2017,07:55:21,BEELD,OS,A13R,"13,235",13.235,BL,BL,BL
20/03/2017,07:55:44,BEELD,OS,A13R,"13,235",13.235,*70*,*70*,*70*
20/03/2017,07:55:44,BEELD,OS,A13R,"13,700",13.700,*50*,*50*,*50*
20/03/2017,07:55:44,BEELD,OS,A13R,"14,200",14.200,50,50,50
20/03/2017,07:56:21,BEELD,OS,A13R,"11,100",11.100,70,70,70
20/03/2017,07:56:22,BEELD,OS,A13R,"10,300",10.300,*50*,*50*,*50*
20/03/2017,07:56:22,BEELD,OS,A13R,"9,900",9.900,*70*,*70*,*70*
20/03/2017,07:56:26,BEELD,OS,A13R,"15,035",15.035,70,70,70
20/03/2017,07:56:26,BEELD,OS,A13R,"15,400",15.400,*50*,*50*,*50*
20/03/2017,07:56:37,BEELD,OS,A13R,"15,035",15.035,50,50,50
20/03/2017,07:56:37,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,07:56:49,BEELD,OS,A13R,"15,810",15.810,70,70,70
20/03/2017,07:56:50,BEELD,OS,A13R,"16,200",16.200,*50*,*50*,*50*
20/03/2017,07:56:58,BEELD,OS,A13R,"13,235",13.235,*50*,*50*,*50*
20/03/2017,07:56:58,BEELD,OS,A13R,"13,700",13.700,50,50,50
20/03/2017,07:56:59,BEELD,OS,A13R,"12,700",12.700,70,70,70
20/03/2017,07:57:07,BEELD,OS,A13R,"17,100",17.100,-80,-80,-80
20/03/2017,07:57:07,BEELD,OS,A13R,"17,800",17.800,*70*,*70*,*70*
20/03/2017,07:58:14,BEELD,OS,A13R,"11,100",11.100,50,50,50
20/03/2017,07:58:15,BEELD,OS,A13R,"12,000",12.000,50,50,50
20/03/2017,07:58:26,BEELD,OS,A13R,"17,800",17.800,-80,-80,-80
20/03/2017,07:58:36,BEELD,OS,A13R,"12,700",12.700,50,50,50
20/03/2017,07:58:36,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,07:58:36,BEELD,OS,A13R,"15,810",15.810,*70*,*70*,*70*
20/03/2017,07:58:38,BEELD,OS,A13R,"13,235",13.235,50,50,50
20/03/2017,07:59:57,BEELD,OS,A13R,"10,300",10.300,50,50,50
20/03/2017,07:59:57,BEELD,OS,A13R,"9,100",9.100,*70*,*70*,*70*
20/03/2017,07:59:57,BEELD,OS,A13R,"9,900",9.900,*50*,*50*,*50*
20/03/2017,08:00:44,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,08:00:45,BEELD,OS,A13R,"15,810",15.810,BL,BL,BL
20/03/2017,08:00:45,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,08:00:49,BEELD,OS,A13R,"15,035",15.035,BL,BL,BL
20/03/2017,08:01:01,BEELD,OS,A13R,"15,810",15.810,*70*,*70*,*70*
20/03/2017,08:01:01,BEELD,OS,A13R,"16,200",16.200,*50*,*50*,*50*
20/03/2017,08:01:01,BEELD,OS,A13R,"16,655",16.655,50,50,50
20/03/2017,08:01:14,BEELD,OS,A13R,"9,100",9.100,BL,BL,BL
20/03/2017,08:01:15,BEELD,OS,A13R,"10,300",10.300,*70*,*70*,*70*
20/03/2017,08:01:15,BEELD,OS,A13R,"11,100",11.100,*50*,*50*,*50*
20/03/2017,08:01:15,BEELD,OS,A13R,"9,900",9.900,BL,BL,BL
20/03/2017,08:01:26,BEELD,OS,A13R,"14,700",14.700,BL,BL,BL
20/03/2017,08:02:15,BEELD,OS,A13R,"13,235",13.235,70,70,70
20/03/2017,08:02:15,BEELD,OS,A13R,"13,700",13.700,*50*,*50*,*50*
20/03/2017,08:02:36,BEELD,OS,A13R,"13,235",13.235,50,50,50
20/03/2017,08:02:36,BEELD,OS,A13R,"13,700",13.700,50,50,50
20/03/2017,08:02:41,BEELD,OS,A13R,"10,300",10.300,*50*,*50*,*50*
20/03/2017,08:02:41,BEELD,OS,A13R,"11,100",11.100,50,50,50
20/03/2017,08:02:42,BEELD,OS,A13R,"9,900",9.900,*70*,*70*,*70*
20/03/2017,08:04:00,BEELD,OS,A13R,"11,100",11.100,*50*,*50*,*50*
20/03/2017,08:04:00,BEELD,OS,A13R,"9,900",9.900,BL,BL,BL
20/03/2017,08:04:01,BEELD,OS,A13R,"10,300",10.300,*70*,*70*,*70*
20/03/2017,08:04:10,BEELD,OS,A13R,"14,200",14.200,BL,BL,BL
20/03/2017,08:04:56,BEELD,OS,A13R,"7,200",7.200,*50*,*50*,*50*
20/03/2017,08:04:57,BEELD,OS,A13R,"6,725",6.725,*70*,*70*,*70*
20/03/2017,08:05:07,BEELD,OS,A13R,"12,700",12.700,70,70,70
20/03/2017,08:05:07,BEELD,OS,A13R,"13,235",13.235,*50*,*50*,*50*
20/03/2017,08:05:11,BEELD,OS,A13R,"15,810",15.810,BL,BL,BL
20/03/2017,08:05:11,BEELD,OS,A13R,"16,655",16.655,*50*,*50*,*50*
20/03/2017,08:05:12,BEELD,OS,A13R,"16,200",16.200,*70*,*70*,*70*
20/03/2017,08:05:56,BEELD,OS,A13R,"14,700",14.700,*70*,*70*,*70*
20/03/2017,08:05:56,BEELD,OS,A13R,"15,035",15.035,*50*,*50*,*50*
20/03/2017,08:05:56,BEELD,OS,A13R,"15,400",15.400,50,50,50
20/03/2017,08:06:03,BEELD,OS,A13R,"17,800",17.800,*70*,*70*,*70*
20/03/2017,08:06:15,BEELD,OS,A13R,"12,700",12.700,BL,BL,BL
20/03/2017,08:06:15,BEELD,OS,A13R,"13,235",13.235,BL,BL,BL
20/03/2017,08:06:15,BEELD,OS,A13R,"13,700",13.700,BL,BL,BL
20/03/2017,08:06:19,BEELD,OS,A13R,"16,200",16.200,-80,-80,-80
20/03/2017,08:06:19,BEELD,OS,A13R,"16,655",16.655,-80,-80,-80
20/03/2017,08:06:20,BEELD,OS,A13R,"10,300",10.300,*50*,*50*,*50*
20/03/2017,08:06:20,BEELD,OS,A13R,"11,100",11.100,50,50,50
20/03/2017,08:06:21,BEELD,OS,A13R,"9,900",9.900,*70*,*70*,*70*
20/03/2017,08:06:29,BEELD,OS,A13R,"6,400",6.400,*70*,*70*,*70*
20/03/2017,08:06:29,BEELD,OS,A13R,"6,725",6.725,*50*,*50*,*50*
20/03/2017,08:06:29,BEELD,OS,A13R,"7,200",7.200,50,50,50
20/03/2017,08:06:45,BEELD,OS,A13R,"12,300",12.300,BL,BL,BL
20/03/2017,08:07:07,BEELD,OS,A13R,"17,800",17.800,-80,-80,-80
20/03/2017,08:07:44,BEELD,OS,A13R,"14,700",14.700,*50*,*50*,*50*
20/03/2017,08:07:44,BEELD,OS,A13R,"6,400",6.400,BL,BL,BL
20/03/2017,08:07:44,BEELD,OS,A13R,"6,725",6.725,*70*,*70*,*70*
20/03/2017,08:07:45,BEELD,OS,A13R,"14,200",14.200,*70*,*70*,*70*
20/03/2017,08:07:45,BEELD,OS,A13R,"15,035",15.035,50,50,50
20/03/2017,08:07:45,BEELD,OS,A13R,"7,200",7.200,*50*,*50*,*50*
20/03/2017,08:07:48,BEELD,OS,A13R,"6,400",6.400,*50*,*50*,*50*
20/03/2017,08:07:48,BEELD,OS,A13R,"6,725",6.725,50,50,50
20/03/2017,08:07:49,BEELD,OS,A13R,"5,910",5.910,*70*,*70*,BL
20/03/2017,08:07:49,BEELD,OS,A13R,"7,200",7.200,50,50,50
20/03/2017,08:07:53,BEELD,OS,A13R,"15,400",15.400,BL,BL,BL
20/03/2017,08:07:57,BEELD,OS,A13R,"17,800",17.800,*70*,*70*,*70*
20/03/2017,08:08:11,BEELD,OS,A13R,"9,100",9.100,*70*,*70*,*70*
20/03/2017,08:08:11,BEELD,OS,A13R,"9,900",9.900,*50*,*50*,*50*
20/03/2017,08:08:12,BEELD,OS,A13R,"10,300",10.300,50,50,50
20/03/2017,08:09:07,BEELD,OS,A13R,"5,481",5.481,*70*,*70*,*70*
20/03/2017,08:09:07,BEELD,OS,A13R,"5,910",5.910,*50*,*50*,BL
20/03/2017,08:09:07,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:09:18,BEELD,OS,A13R,"14,700",14.700,50,50,50
20/03/2017,08:09:19,BEELD,OS,A13R,"13,700",13.700,*70*,*70*,*70*
20/03/2017,08:09:19,BEELD,OS,A13R,"14,200",14.200,*50*,*50*,*50*
20/03/2017,08:09:21,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:09:33,BEELD,OS,A13R,"7,200",7.200,BL,BL,BL
20/03/2017,08:10:01,BEELD,OS,A13R,"12,000",12.000,BL,BL,BL
20/03/2017,08:10:18,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:10:45,BEELD,OS,A13R,"17,100",17.100,*70*,*70*,*70*
20/03/2017,08:10:45,BEELD,OS,A13R,"17,800",17.800,*50*,*50*,*50*
20/03/2017,08:10:51,BEELD,OS,A13R,"5,481",5.481,BL,BL,BL
20/03/2017,08:10:51,BEELD,OS,A13R,"6,400",6.400,*50*,*50*,*50*
20/03/2017,08:10:52,BEELD,OS,A13R,"5,910",5.910,*70*,*70*,BL
20/03/2017,08:11:01,BEELD,OS,A13R,"17,100",17.100,-80,-80,-80
20/03/2017,08:11:01,BEELD,OS,A13R,"17,800",17.800,*70*,*70*,*70*
20/03/2017,08:11:03,BEELD,OS,A13R,"13,700",13.700,*50*,*50*,*50*
20/03/2017,08:11:04,BEELD,OS,A13R,"13,235",13.235,*70*,*70*,*70*
20/03/2017,08:11:04,BEELD,OS,A13R,"14,200",14.200,50,50,50
20/03/2017,08:11:10,BEELD,OS,A13R,"9,100",9.100,*50*,*50*,*50*
20/03/2017,08:11:11,BEELD,OS,A13R,"8,600",8.600,*70*,*70*,*70*
20/03/2017,08:11:11,BEELD,OS,A13R,"9,900",9.900,50,50,50
20/03/2017,08:11:46,BEELD,OS,A13R,"11,100",11.100,BL,BL,BL
20/03/2017,08:11:49,BEELD,OS,A13R,"12,300",12.300,*70*,*70*,*70*
20/03/2017,08:11:49,BEELD,OS,A13R,"12,700",12.700,*50*,*50*,*50*
20/03/2017,08:11:50,BEELD,OS,A13R,"13,235",13.235,50,50,50
20/03/2017,08:11:50,BEELD,OS,A13R,"13,700",13.700,50,50,50
20/03/2017,08:12:15,BEELD,OS,A13R,"15,035",15.035,BL,BL,BL
20/03/2017,08:12:15,BEELD,OS,A13R,"5,481",5.481,*70*,*70*,*70*
20/03/2017,08:12:15,BEELD,OS,A13R,"5,910",5.910,*50*,*50*,BL
20/03/2017,08:12:15,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:12:16,BEELD,OS,A13R,"14,700",14.700,BL,BL,BL
20/03/2017,08:12:19,BEELD,OS,A13R,"6,400",6.400,50,50,50
20/03/2017,08:12:47,BEELD,OS,A13R,"9,100",9.100,50,50,50
20/03/2017,08:12:48,BEELD,OS,A13R,"8,600",8.600,*50*,*50*,*50*
20/03/2017,08:12:53,BEELD,OS,A13R,"13,700",13.700,BL,BL,BL
20/03/2017,08:12:53,BEELD,OS,A13R,"14,200",14.200,BL,BL,BL
20/03/2017,08:12:57,BEELD,OS,A13R,"11,100",11.100,70,70,70
20/03/2017,08:12:57,BEELD,OS,A13R,"12,000",12.000,*50*,*50*,*50*
20/03/2017,08:12:57,BEELD,OS,A13R,"12,300",12.300,50,50,50
20/03/2017,08:12:57,BEELD,OS,A13R,"12,700",12.700,50,50,50
20/03/2017,08:13:20,BEELD,OS,A13R,"11,100",11.100,*70*,*70*,*70*
20/03/2017,08:13:21,BEELD,OS,A13R,"9,900",9.900,BL,BL,BL
20/03/2017,08:13:22,BEELD,OS,A13R,"10,300",10.300,BL,BL,BL
20/03/2017,08:13:24,BEELD,OS,A13R,"17,100",17.100,*70*,*70*,*70*
